trip_id,arrival_time,departure_time,stop_id,stop_sequence,pickup_type
T6TOR3539,21:57:00,21:57:00,11,3,0
T6TOR351,05:47:00,05:47:00,28,4,0
T6TOR352,06:16:00,06:16:00,28,4,0
T6TOR353,06:45:00,06:45:00,28,4,0
T6TOR354,07:10:00,07:10:00,28,4,0
T6TOR355,07:33:00,07:33:00,28,4,0
T6TOR356,07:56:00,07:56:00,28,4,0
T6TOR357,08:20:00,08:20:00,28,4,0
T6TOR358,08:44:00,08:44:00,28,4,0
T6TOR359,09:08:00,09:08:00,28,4,0
T6TOR3510,09:32:00,09:32:00,28,4,0
T6TOR3511,09:57:00,09:57:00,28,4,0
T6TOR3512,10:29:00,10:29:00,28,4,0
T6TOR3513,11:01:00,11:01:00,28,4,0
T6TOR3514,11:32:00,11:32:00,28,4,0
T6TOR3515,12:05:00,12:05:00,28,4,0
T6TOR3516,12:36:00,12:36:00,28,4,0
T6TOR3517,13:09:00,13:09:00,28,4,0
T6TOR3518,13:33:00,13:33:00,28,4,0
T6TOR3519,13:56:00,13:56:00,28,4,0
T6TOR3520,14:20:00,14:20:00,28,4,0
T6TOR3521,14:44:00,14:44:00,28,4,0
T6TOR3522,15:08:00,15:08:00,28,4,0
T6TOR3523,15:32:00,15:32:00,28,4,0
T6TOR3524,15:56:00,15:56:00,28,4,0
T6TOR3525,16:20:00,16:20:00,28,4,0
T6TOR3526,16:44:00,16:44:00,28,4,0
T6TOR3527,17:08:00,17:08:00,28,4,0
T6TOR3528,17:32:00,17:32:00,28,4,0
T6TOR3529,17:56:00,17:56:00,28,4,0
T6TOR3530,18:20:00,18:20:00,28,4,0
T6TOR3531,18:44:00,18:44:00,28,4,0
T6TOR3532,19:08:00,19:08:00,28,4,0
T6TOR3533,19:32:00,19:32:00,28,4,0
T6TOR3534,19:56:00,19:56:00,28,4,0
T6TOR3535,20:20:00,20:20:00,28,4,0
T6TOR3536,20:46:00,20:46:00,28,4,0
T6TOR3537,21:08:00,21:08:00,28,4,0
T6TOR3538,21:40:00,21:40:00,28,4,0
T6TOR3539,21:58:00,21:58:00,28,4,0
T6TOR351,05:49:00,05:49:00,27,5,0
T6TOR352,06:18:00,06:18:00,27,5,0
T6TOR353,06:47:00,06:47:00,27,5,0
T6TOR354,07:12:00,07:12:00,27,5,0
T6TOR355,07:35:00,07:35:00,27,5,0
T6TOR356,07:58:00,07:58:00,27,5,0
T6TOR357,08:22:00,08:22:00,27,5,0
T6TOR358,08:46:00,08:46:00,27,5,0
T6TOR359,09:10:00,09:10:00,27,5,0
T6TOR3510,09:34:00,09:34:00,27,5,0
T6TOR3511,09:59:00,09:59:00,27,5,0
T6TOR3512,10:31:00,10:31:00,27,5,0
T6TOR3513,11:03:00,11:03:00,27,5,0
T6TOR3514,11:34:00,11:34:00,27,5,0
T6TOR3515,12:07:00,12:07:00,27,5,0
T6TOR3516,12:38:00,12:38:00,27,5,0
T6TOR3517,13:11:00,13:11:00,27,5,0
T6TOR3518,13:35:00,13:35:00,27,5,0
T6TOR3519,13:58:00,13:58:00,27,5,0
T6TOR3520,14:22:00,14:22:00,27,5,0
T6TOR3521,14:46:00,14:46:00,27,5,0
T6TOR3522,15:10:00,15:10:00,27,5,0
T6TOR3523,15:34:00,15:34:00,27,5,0
T6TOR3524,15:58:00,15:58:00,27,5,0
T6TOR3525,16:22:00,16:22:00,27,5,0
T6TOR3526,16:46:00,16:46:00,27,5,0
T6TOR3527,17:10:00,17:10:00,27,5,0
T6TOR3528,17:34:00,17:34:00,27,5,0
T6TOR3529,17:58:00,17:58:00,27,5,0
T6TOR3530,18:22:00,18:22:00,27,5,0
T6TOR3531,18:46:00,18:46:00,27,5,0
T6TOR3532,19:10:00,19:10:00,27,5,0
T6TOR3533,19:34:00,19:34:00,27,5,0
T6TOR3534,19:58:00,19:58:00,27,5,0
T6TOR3535,20:22:00,20:22:00,27,5,0
T6TOR3536,20:48:00,20:48:00,27,5,0
T6TOR3537,21:10:00,21:10:00,27,5,0
T6TOR3538,21:42:00,21:42:00,27,5,0
T6TOR3539,22:00:00,22:00:00,27,5,0
T6TOR351,05:52:00,05:52:00,26,6,0
T6TOR352,06:21:00,06:21:00,26,6,0
T6TOR353,06:50:00,06:50:00,26,6,0
T6TOR354,07:15:00,07:15:00,26,6,0
T6TOR355,07:38:00,07:38:00,26,6,0
T6TOR356,08:01:00,08:01:00,26,6,0
T6TOR357,08:25:00,08:25:00,26,6,0
T6TOR358,08:49:00,08:49:00,26,6,0
T6TOR359,09:13:00,09:13:00,26,6,0
T6TOR3510,09:37:00,09:37:00,26,6,0
T6TOR3511,10:02:00,10:02:00,26,6,0
T6TOR3512,10:34:00,10:34:00,26,6,0
T6TOR3513,11:06:00,11:06:00,26,6,0
T6TOR3514,11:37:00,11:37:00,26,6,0
T6TOR3515,12:10:00,12:10:00,26,6,0
T6TOR3516,12:41:00,12:41:00,26,6,0
T6TOR3517,13:14:00,13:14:00,26,6,0
T6TOR3518,13:38:00,13:38:00,26,6,0
T6TOR3519,14:01:00,14:01:00,26,6,0
T6TOR3520,14:25:00,14:25:00,26,6,0
T6TOR3521,14:49:00,14:49:00,26,6,0
T6TOR3522,15:13:00,15:13:00,26,6,0
T6TOR3523,15:37:00,15:37:00,26,6,0
T6TOR3524,16:01:00,16:01:00,26,6,0
T6TOR3525,16:25:00,16:25:00,26,6,0
T6TOR3526,16:49:00,16:49:00,26,6,0
T6TOR3527,17:13:00,17:13:00,26,6,0
T6TOR3528,17:37:00,17:37:00,26,6,0
T6TOR3529,18:01:00,18:01:00,26,6,0
T6TOR3530,18:25:00,18:25:00,26,6,0
T6TOR3531,18:49:00,18:49:00,26,6,0
T6TOR3532,19:13:00,19:13:00,26,6,0
T6TOR3533,19:37:00,19:37:00,26,6,0
T6TOR3534,20:01:00,20:01:00,26,6,0
T6TOR3535,20:25:00,20:25:00,26,6,0
T6TOR3536,20:51:00,20:51:00,26,6,0
T6TOR3537,21:13:00,21:13:00,26,6,0
T6TOR3538,21:45:00,21:45:00,26,6,0
T6TOR3539,22:03:00,22:03:00,26,6,0
T6TOR351,05:54:00,05:54:00,25,7,0
T6TOR352,06:23:00,06:23:00,25,7,0
T6TOR353,06:52:00,06:52:00,25,7,0
T6TOR354,07:17:00,07:17:00,25,7,0
T6TOR355,07:40:00,07:40:00,25,7,0
T6TOR356,08:03:00,08:03:00,25,7,0
T6TOR357,08:27:00,08:27:00,25,7,0
T6TOR358,08:51:00,08:51:00,25,7,0
T6TOR359,09:15:00,09:15:00,25,7,0
T6TOR3510,09:39:00,09:39:00,25,7,0
T6TOR3511,10:04:00,10:04:00,25,7,0
T6TOR3512,10:36:00,10:36:00,25,7,0
T6TOR3513,11:08:00,11:08:00,25,7,0
T6TOR3514,11:39:00,11:39:00,25,7,0
T6TOR3515,12:12:00,12:12:00,25,7,0
T6TOR3516,12:43:00,12:43:00,25,7,0
T6TOR3517,13:16:00,13:16:00,25,7,0
T6TOR3518,13:40:00,13:40:00,25,7,0
T6TOR3519,14:03:00,14:03:00,25,7,0
T6TOR3520,14:27:00,14:27:00,25,7,0
T6TOR3521,14:51:00,14:51:00,25,7,0
T6TOR3522,15:15:00,15:15:00,25,7,0
T6TOR3523,15:39:00,15:39:00,25,7,0
T6TOR3524,16:03:00,16:03:00,25,7,0
T6TOR3525,16:27:00,16:27:00,25,7,0
T6TOR3526,16:51:00,16:51:00,25,7,0
T6TOR3527,17:15:00,17:15:00,25,7,0
T6TOR3528,17:39:00,17:39:00,25,7,0
T6TOR3529,18:03:00,18:03:00,25,7,0
T6TOR3530,18:27:00,18:27:00,25,7,0
T6TOR3531,18:51:00,18:51:00,25,7,0
T6TOR3532,19:15:00,19:15:00,25,7,0
T6TOR3533,19:39:00,19:39:00,25,7,0
T6TOR3534,20:03:00,20:03:00,25,7,0
T6TOR3535,20:27:00,20:27:00,25,7,0
T6TOR3536,20:53:00,20:53:00,25,7,0
T6TOR3537,21:15:00,21:15:00,25,7,0
T6TOR3538,21:47:00,21:47:00,25,7,0
T6TOR3539,22:05:00,22:05:00,25,7,0
T6TOR351,05:55:00,05:55:00,24,8,0
T6TOR352,06:24:00,06:24:00,24,8,0
T6TOR353,06:53:00,06:53:00,24,8,0
T6TOR354,07:18:00,07:18:00,24,8,0
T6TOR355,07:41:00,07:41:00,24,8,0
T6TOR356,08:04:00,08:04:00,24,8,0
T6TOR357,08:28:00,08:28:00,24,8,0
T6TOR358,08:52:00,08:52:00,24,8,0
T6TOR359,09:16:00,09:16:00,24,8,0
T6TOR3510,09:40:00,09:40:00,24,8,0
T6TOR3511,10:05:00,10:05:00,24,8,0
T6TOR3512,10:37:00,10:37:00,24,8,0
T6TOR3513,11:09:00,11:09:00,24,8,0
T6TOR3514,11:40:00,11:40:00,24,8,0
T6TOR3515,12:13:00,12:13:00,24,8,0
T6TOR3516,12:44:00,12:44:00,24,8,0
T6TOR3517,13:17:00,13:17:00,24,8,0
T6TOR3518,13:41:00,13:41:00,24,8,0
T6TOR3519,14:04:00,14:04:00,24,8,0
T6TOR3520,14:28:00,14:28:00,24,8,0
T6TOR3521,14:52:00,14:52:00,24,8,0
T6TOR3522,15:16:00,15:16:00,24,8,0
T6TOR3523,15:40:00,15:40:00,24,8,0
T6TOR3524,16:04:00,16:04:00,24,8,0
T6TOR3525,16:28:00,16:28:00,24,8,0
T6TOR3526,16:52:00,16:52:00,24,8,0
T6TOR3527,17:16:00,17:16:00,24,8,0
T6TOR3528,17:40:00,17:40:00,24,8,0
T6TOR3529,18:04:00,18:04:00,24,8,0
T6TOR3530,18:28:00,18:28:00,24,8,0
T6TOR3531,18:52:00,18:52:00,24,8,0
T6TOR3532,19:16:00,19:16:00,24,8,0
T6TOR3533,19:40:00,19:40:00,24,8,0
T6TOR3534,20:04:00,20:04:00,24,8,0
T6TOR3535,20:28:00,20:28:00,24,8,0
T6TOR3536,20:54:00,20:54:00,24,8,0
T6TOR3537,21:16:00,21:16:00,24,8,0
T6TOR3538,21:48:00,21:48:00,24,8,0
T6TOR3539,22:06:00,22:06:00,24,8,0
T6TOR351,05:56:00,05:56:00,23,9,0
T6TOR352,06:25:00,06:25:00,23,9,0
T6TOR353,06:54:00,06:54:00,23,9,0
T6TOR354,07:19:00,07:19:00,23,9,0
T6TOR355,07:42:00,07:42:00,23,9,0
T6TOR356,08:05:00,08:05:00,23,9,0
T6TOR357,08:29:00,08:29:00,23,9,0
T6TOR358,08:53:00,08:53:00,23,9,0
T6TOR359,09:17:00,09:17:00,23,9,0
T6TOR3510,09:41:00,09:41:00,23,9,0
T6TOR3511,10:06:00,10:06:00,23,9,0
T6TOR3512,10:38:00,10:38:00,23,9,0
T6TOR3513,11:10:00,11:10:00,23,9,0
T6TOR3514,11:41:00,11:41:00,23,9,0
T6TOR3515,12:14:00,12:14:00,23,9,0
T6TOR3516,12:45:00,12:45:00,23,9,0
T6TOR3517,13:18:00,13:18:00,23,9,0
T6TOR3518,13:42:00,13:42:00,23,9,0
T6TOR3519,14:05:00,14:05:00,23,9,0
T6TOR3520,14:29:00,14:29:00,23,9,0
T6TOR3521,14:53:00,14:53:00,23,9,0
T6TOR3522,15:17:00,15:17:00,23,9,0
T6TOR3523,15:41:00,15:41:00,23,9,0
T6TOR3524,16:05:00,16:05:00,23,9,0
T6TOR3525,16:29:00,16:29:00,23,9,0
T6TOR3526,16:53:00,16:53:00,23,9,0
T6TOR3527,17:17:00,17:17:00,23,9,0
T6TOR3528,17:41:00,17:41:00,23,9,0
T6TOR3529,18:05:00,18:05:00,23,9,0
T6TOR3530,18:29:00,18:29:00,23,9,0
T6TOR3531,18:53:00,18:53:00,23,9,0
T6TOR3532,19:17:00,19:17:00,23,9,0
T6TOR3533,19:41:00,19:41:00,23,9,0
T6TOR3534,20:05:00,20:05:00,23,9,0
T6TOR3535,20:29:00,20:29:00,23,9,0
T6TOR3536,20:55:00,20:55:00,23,9,0
T6TOR3537,21:17:00,21:17:00,23,9,0
T6TOR3538,21:49:00,21:49:00,23,9,0
T6TOR3539,22:07:00,22:07:00,23,9,0
T6TOR351,05:59:00,05:59:00,3bis,10,0
T6TOR352,06:28:00,06:28:00,3bis,10,0
T6TOR353,06:57:00,06:57:00,3bis,10,0
T6TOR354,07:22:00,07:22:00,3bis,10,0
T6TOR355,07:45:00,07:45:00,3bis,10,0
T6TOR356,08:08:00,08:08:00,3bis,10,0
T6TOR357,08:32:00,08:32:00,3bis,10,0
T6TOR358,08:56:00,08:56:00,3bis,10,0
T6TOR359,09:20:00,09:20:00,3bis,10,0
T6TOR3510,09:44:00,09:44:00,3bis,10,0
T6TOR3511,10:09:00,10:09:00,3bis,10,0
T6TOR3512,10:41:00,10:41:00,3bis,10,0
T6TOR3513,11:13:00,11:13:00,3bis,10,0
T6TOR3514,11:44:00,11:44:00,3bis,10,0
T6TOR3515,12:17:00,12:17:00,3bis,10,0
T6TOR3516,12:48:00,12:48:00,3bis,10,0
T6TOR3517,13:21:00,13:21:00,3bis,10,0
T6TOR3518,13:45:00,13:45:00,3bis,10,0
T6TOR3519,14:08:00,14:08:00,3bis,10,0
T6TOR3520,14:32:00,14:32:00,3bis,10,0
T6TOR3521,14:56:00,14:56:00,3bis,10,0
T6TOR3522,15:20:00,15:20:00,3bis,10,0
T6TOR3523,15:44:00,15:44:00,3bis,10,0
T6TOR3524,16:08:00,16:08:00,3bis,10,0
T6TOR3525,16:32:00,16:32:00,3bis,10,0
T6TOR3526,16:56:00,16:56:00,3bis,10,0
T6TOR3527,17:20:00,17:20:00,3bis,10,0
T6TOR3528,17:44:00,17:44:00,3bis,10,0
T6TOR3529,18:08:00,18:08:00,3bis,10,0
T6TOR3530,18:32:00,18:32:00,3bis,10,0
T6TOR3531,18:56:00,18:56:00,3bis,10,0
T6TOR3532,19:20:00,19:20:00,3bis,10,0
T6TOR3533,19:44:00,19:44:00,3bis,10,0
T6TOR3534,20:08:00,20:08:00,3bis,10,0
T6TOR3535,20:32:00,20:32:00,3bis,10,0
T6TOR3536,20:58:00,20:58:00,3bis,10,0
T6TOR3537,21:20:00,21:20:00,3bis,10,0
T6TOR3538,21:52:00,21:52:00,3bis,10,0
T6TOR3539,22:10:00,22:10:00,3bis,10,0
T6TOR351,06:01:00,06:01:00,3,11,0
T6TOR352,06:30:00,06:30:00,3,11,0
T6TOR353,06:59:00,06:59:00,3,11,0
T6TOR354,07:24:00,07:24:00,3,11,0
T6TOR355,07:47:00,07:47:00,3,11,0
T6TOR356,08:10:00,08:10:00,3,11,0
T6TOR357,08:34:00,08:34:00,3,11,0
T6TOR358,08:58:00,08:58:00,3,11,0
T6TOR359,09:22:00,09:22:00,3,11,0
T6TOR3510,09:46:00,09:46:00,3,11,0
T6TOR3511,10:11:00,10:11:00,3,11,0
T6TOR3512,10:43:00,10:43:00,3,11,0
T6TOR3513,11:15:00,11:15:00,3,11,0
T6TOR3514,11:46:00,11:46:00,3,11,0
T6TOR3515,12:19:00,12:19:00,3,11,0
T6TOR3516,12:50:00,12:50:00,3,11,0
T6TOR3517,13:23:00,13:23:00,3,11,0
T6TOR3518,13:47:00,13:47:00,3,11,0
T6TOR3519,14:10:00,14:10:00,3,11,0
T6TOR3520,14:34:00,14:34:00,3,11,0
T6TOR3521,14:58:00,14:58:00,3,11,0
T6TOR3522,15:22:00,15:22:00,3,11,0
T6TOR3523,15:46:00,15:46:00,3,11,0
T6TOR3524,16:10:00,16:10:00,3,11,0
T6TOR3525,16:34:00,16:34:00,3,11,0
T6TOR3526,16:58:00,16:58:00,3,11,0
T6TOR3527,17:22:00,17:22:00,3,11,0
T6TOR3528,17:46:00,17:46:00,3,11,0
T6TOR3529,18:10:00,18:10:00,3,11,0
T6TOR3530,18:34:00,18:34:00,3,11,0
T6TOR3531,18:58:00,18:58:00,3,11,0
T6TOR3532,19:22:00,19:22:00,3,11,0
T6TOR3533,19:46:00,19:46:00,3,11,0
T6TOR3534,20:10:00,20:10:00,3,11,0
T6TOR3535,20:34:00,20:34:00,3,11,0
T6TOR3536,21:00:00,21:00:00,3,11,0
T6TOR3537,21:22:00,21:22:00,3,11,0
T6TOR3538,21:54:00,21:54:00,3,11,0
T6TOR3539,22:12:00,22:12:00,3,11,0
T6TOR491,05:41:00,05:41:00,30,1,0
T6TOR492,06:10:00,06:10:00,30,1,0
T6TOR493,06:38:00,06:38:00,30,1,0
T6TOR494,07:04:00,07:04:00,30,1,0
T6TOR495,07:27:00,07:27:00,30,1,0
T6TOR496,07:50:00,07:50:00,30,1,0
T6TOR497,08:14:00,08:14:00,30,1,0
T6TOR498,08:38:00,08:38:00,30,1,0
T6TOR499,09:02:00,09:02:00,30,1,0
T6TOR4910,09:26:00,09:26:00,30,1,0
T6TOR4911,09:51:00,09:51:00,30,1,0
T6TOR4912,10:23:00,10:23:00,30,1,0
T6TOR4913,10:55:00,10:55:00,30,1,0
T6TOR4914,11:26:00,11:26:00,30,1,0
T6TOR4915,11:59:00,11:59:00,30,1,0
T6TOR4916,12:30:00,12:30:00,30,1,0
T6TOR4917,13:03:00,13:03:00,30,1,0
T6TOR4918,13:27:00,13:27:00,30,1,0
T6TOR4919,13:50:00,13:50:00,30,1,0
T6TOR4920,14:14:00,14:14:00,30,1,0
T6TOR4921,14:38:00,14:38:00,30,1,0
T6TOR4922,15:02:00,15:02:00,30,1,0
T6TOR4923,15:26:00,15:26:00,30,1,0
T6TOR4924,15:50:00,15:50:00,30,1,0
T6TOR4925,16:14:00,16:14:00,30,1,0
T6TOR4926,16:38:00,16:38:00,30,1,0
T6TOR4927,17:02:00,17:02:00,30,1,0
T6TOR4928,17:26:00,17:26:00,30,1,0
T6TOR4929,17:50:00,17:50:00,30,1,0
T6TOR4930,18:14:00,18:14:00,30,1,0
T6TOR4931,18:38:00,18:38:00,30,1,0
T6TOR4932,19:02:00,19:02:00,30,1,0
T6TOR4933,19:26:00,19:26:00,30,1,0
T6TOR4934,19:50:00,19:50:00,30,1,0
T6TOR4935,20:14:00,20:14:00,30,1,0
T6TOR4936,20:40:00,20:40:00,30,1,0
T6TOR4937,21:02:00,21:02:00,30,1,0
T6TOR4938,21:33:00,21:33:00,30,1,0
T6TOR4939,21:52:00,21:52:00,30,1,0
T6TOR491,05:43:00,05:43:00,29,2,0
T6TOR492,06:12:00,06:12:00,29,2,0
T6TOR493,06:40:00,06:40:00,29,2,0
T6TOR494,07:06:00,07:06:00,29,2,0
T6TOR495,07:29:00,07:29:00,29,2,0
T6TOR496,07:52:00,07:52:00,29,2,0
T6TOR497,08:16:00,08:16:00,29,2,0
T6TOR498,08:40:00,08:40:00,29,2,0
T6TOR499,09:04:00,09:04:00,29,2,0
T6TOR4910,09:28:00,09:28:00,29,2,0
T6TOR4911,09:53:00,09:53:00,29,2,0
T6TOR4912,10:25:00,10:25:00,29,2,0
T6TOR4913,10:57:00,10:57:00,29,2,0
T6TOR4914,11:28:00,11:28:00,29,2,0
T6TOR4915,12:01:00,12:01:00,29,2,0
T6TOR4916,12:32:00,12:32:00,29,2,0
T6TOR4917,13:05:00,13:05:00,29,2,0
T6TOR4918,13:29:00,13:29:00,29,2,0
T6TOR4919,13:52:00,13:52:00,29,2,0
T6TOR4920,14:16:00,14:16:00,29,2,0
T6TOR4921,14:40:00,14:40:00,29,2,0
T6TOR4922,15:04:00,15:04:00,29,2,0
T6TOR4923,15:28:00,15:28:00,29,2,0
T6TOR4924,15:52:00,15:52:00,29,2,0
T6TOR4925,16:16:00,16:16:00,29,2,0
T6TOR4926,16:40:00,16:40:00,29,2,0
T6TOR4927,17:04:00,17:04:00,29,2,0
T6TOR4928,17:28:00,17:28:00,29,2,0
T6TOR4929,17:52:00,17:52:00,29,2,0
T6TOR4930,18:16:00,18:16:00,29,2,0
T6TOR4931,18:40:00,18:40:00,29,2,0
T6TOR4932,19:04:00,19:04:00,29,2,0
T6TOR4933,19:28:00,19:28:00,29,2,0
T6TOR4934,19:52:00,19:52:00,29,2,0
T6TOR4935,20:16:00,20:16:00,29,2,0
T6TOR4936,20:42:00,20:42:00,29,2,0
T6TOR4937,21:04:00,21:04:00,29,2,0
T6TOR4938,21:35:00,21:35:00,29,2,0
T6TOR4939,21:54:00,21:54:00,29,2,0
T6TOR491,05:46:00,05:46:00,11,3,0
T6TOR492,06:15:00,06:15:00,11,3,0
T6TOR493,06:43:00,06:43:00,11,3,0
T6TOR494,07:09:00,07:09:00,11,3,0
T6TOR495,07:32:00,07:32:00,11,3,0
T6TOR496,07:55:00,07:55:00,11,3,0
T6TOR497,08:19:00,08:19:00,11,3,0
T6TOR498,08:43:00,08:43:00,11,3,0
T6TOR499,09:07:00,09:07:00,11,3,0
T6TOR4910,09:31:00,09:31:00,11,3,0
T6TOR4911,09:56:00,09:56:00,11,3,0
T6TOR4912,10:28:00,10:28:00,11,3,0
T6TOR4913,11:00:00,11:00:00,11,3,0
T6TOR4914,11:31:00,11:31:00,11,3,0
T6TOR4915,12:04:00,12:04:00,11,3,0
T6TOR4916,12:35:00,12:35:00,11,3,0
T6TOR4917,13:08:00,13:08:00,11,3,0
T6TOR4918,13:32:00,13:32:00,11,3,0
T6TOR4919,13:55:00,13:55:00,11,3,0
T6TOR4920,14:19:00,14:19:00,11,3,0
T6TOR4921,14:43:00,14:43:00,11,3,0
T6TOR4922,15:07:00,15:07:00,11,3,0
T6TOR4923,15:31:00,15:31:00,11,3,0
T6TOR4924,15:55:00,15:55:00,11,3,0
T6TOR4925,16:19:00,16:19:00,11,3,0
T6TOR4926,16:43:00,16:43:00,11,3,0
T6TOR4927,17:07:00,17:07:00,11,3,0
T6TOR4928,17:31:00,17:31:00,11,3,0
T6TOR4929,17:55:00,17:55:00,11,3,0
T6TOR4930,18:19:00,18:19:00,11,3,0
T6TOR4931,18:43:00,18:43:00,11,3,0
T6TOR4932,19:07:00,19:07:00,11,3,0
T6TOR4933,19:31:00,19:31:00,11,3,0
T6TOR4934,19:55:00,19:55:00,11,3,0
T6TOR4935,20:19:00,20:19:00,11,3,0
T6TOR4936,20:45:00,20:45:00,11,3,0
T6TOR4937,21:07:00,21:07:00,11,3,0
T6TOR4938,21:38:00,21:38:00,11,3,0
T6TOR4939,21:57:00,21:57:00,11,3,0
T6TOR491,05:48:00,05:48:00,28,4,0
T6TOR492,06:17:00,06:17:00,28,4,0
T6TOR493,06:45:00,06:45:00,28,4,0
T6TOR494,07:10:00,07:10:00,28,4,0
T6TOR495,07:33:00,07:33:00,28,4,0
T6TOR496,07:56:00,07:56:00,28,4,0
T6TOR497,08:20:00,08:20:00,28,4,0
T6TOR498,08:44:00,08:44:00,28,4,0
T6TOR499,09:08:00,09:08:00,28,4,0
T6TOR4910,09:32:00,09:32:00,28,4,0
T6TOR4911,09:57:00,09:57:00,28,4,0
T6TOR4912,10:29:00,10:29:00,28,4,0
T6TOR4913,11:01:00,11:01:00,28,4,0
T6TOR4914,11:32:00,11:32:00,28,4,0
T6TOR4915,12:05:00,12:05:00,28,4,0
T6TOR4916,12:36:00,12:36:00,28,4,0
T6TOR4917,13:09:00,13:09:00,28,4,0
T6TOR4918,13:33:00,13:33:00,28,4,0
T6TOR4919,13:56:00,13:56:00,28,4,0
T6TOR4920,14:20:00,14:20:00,28,4,0
T6TOR4921,14:44:00,14:44:00,28,4,0
T6TOR4922,15:08:00,15:08:00,28,4,0
T6TOR4923,15:32:00,15:32:00,28,4,0
T6TOR4924,15:56:00,15:56:00,28,4,0
T6TOR4925,16:20:00,16:20:00,28,4,0
T6TOR4926,16:44:00,16:44:00,28,4,0
T6TOR4927,17:08:00,17:08:00,28,4,0
T6TOR4928,17:32:00,17:32:00,28,4,0
T6TOR4929,17:56:00,17:56:00,28,4,0
T6TOR4930,18:20:00,18:20:00,28,4,0
T6TOR4931,18:44:00,18:44:00,28,4,0
T6TOR4932,19:08:00,19:08:00,28,4,0
T6TOR4933,19:32:00,19:32:00,28,4,0
T6TOR4934,19:56:00,19:56:00,28,4,0
T6TOR4935,20:20:00,20:20:00,28,4,0
T6TOR4936,20:46:00,20:46:00,28,4,0
T6TOR4937,21:09:00,21:09:00,28,4,0
T6TOR4938,21:40:00,21:40:00,28,4,0
T6TOR4939,21:59:00,21:59:00,28,4,0
T6TOR491,05:50:00,05:50:00,27,5,0
T6TOR492,06:19:00,06:19:00,27,5,0
T6TOR493,06:47:00,06:47:00,27,5,0
T6TOR494,07:12:00,07:12:00,27,5,0
T6TOR495,07:35:00,07:35:00,27,5,0
T6TOR496,07:58:00,07:58:00,27,5,0
T6TOR497,08:22:00,08:22:00,27,5,0
T6TOR498,08:46:00,08:46:00,27,5,0
T6TOR499,09:10:00,09:10:00,27,5,0
T6TOR4910,09:34:00,09:34:00,27,5,0
T6TOR4911,09:59:00,09:59:00,27,5,0
T6TOR4912,10:31:00,10:31:00,27,5,0
T6TOR4913,11:03:00,11:03:00,27,5,0
T6TOR4914,11:34:00,11:34:00,27,5,0
T6TOR4915,12:07:00,12:07:00,27,5,0
T6TOR4916,12:38:00,12:38:00,27,5,0
T6TOR4917,13:11:00,13:11:00,27,5,0
T6TOR4918,13:35:00,13:35:00,27,5,0
T6TOR4919,13:58:00,13:58:00,27,5,0
T6TOR4920,14:22:00,14:22:00,27,5,0
T6TOR4921,14:46:00,14:46:00,27,5,0
T6TOR4922,15:10:00,15:10:00,27,5,0
T6TOR4923,15:34:00,15:34:00,27,5,0
T6TOR4924,15:58:00,15:58:00,27,5,0
T6TOR4925,16:22:00,16:22:00,27,5,0
T6TOR4926,16:46:00,16:46:00,27,5,0
T6TOR4927,17:10:00,17:10:00,27,5,0
T6TOR4928,17:34:00,17:34:00,27,5,0
T6TOR4929,17:58:00,17:58:00,27,5,0
T6TOR4930,18:22:00,18:22:00,27,5,0
T6TOR4931,18:46:00,18:46:00,27,5,0
T6TOR4932,19:10:00,19:10:00,27,5,0
T6TOR4933,19:34:00,19:34:00,27,5,0
T6TOR4934,19:58:00,19:58:00,27,5,0
T6TOR4935,20:22:00,20:22:00,27,5,0
T6TOR4936,20:48:00,20:48:00,27,5,0
T6TOR4937,21:11:00,21:11:00,27,5,0
T6TOR4938,21:42:00,21:42:00,27,5,0
T6TOR4939,22:01:00,22:01:00,27,5,0
T6TOR491,05:53:00,05:53:00,26,6,0
T6TOR492,06:22:00,06:22:00,26,6,0
T6TOR493,06:50:00,06:50:00,26,6,0
T6TOR494,07:15:00,07:15:00,26,6,0
T6TOR495,07:38:00,07:38:00,26,6,0
T6TOR496,08:01:00,08:01:00,26,6,0
T6TOR497,08:25:00,08:25:00,26,6,0
T6TOR498,08:49:00,08:49:00,26,6,0
T6TOR499,09:13:00,09:13:00,26,6,0
T6TOR4910,09:37:00,09:37:00,26,6,0
T6TOR4911,10:02:00,10:02:00,26,6,0
T6TOR4912,10:34:00,10:34:00,26,6,0
T6TOR4913,11:06:00,11:06:00,26,6,0
T6TOR4914,11:37:00,11:37:00,26,6,0
T6TOR4915,12:10:00,12:10:00,26,6,0
T6TOR4916,12:41:00,12:41:00,26,6,0
T6TOR4917,13:14:00,13:14:00,26,6,0
T6TOR4918,13:38:00,13:38:00,26,6,0
T6TOR4919,14:01:00,14:01:00,26,6,0
T6TOR4920,14:25:00,14:25:00,26,6,0
T6TOR4921,14:49:00,14:49:00,26,6,0
T6TOR4922,15:13:00,15:13:00,26,6,0
T6TOR4923,15:37:00,15:37:00,26,6,0
T6TOR4924,16:01:00,16:01:00,26,6,0
T6TOR4925,16:25:00,16:25:00,26,6,0
T6TOR4926,16:49:00,16:49:00,26,6,0
T6TOR4927,17:13:00,17:13:00,26,6,0
T6TOR4928,17:37:00,17:37:00,26,6,0
T6TOR4929,18:01:00,18:01:00,26,6,0
T6TOR4930,18:25:00,18:25:00,26,6,0
T6TOR4931,18:49:00,18:49:00,26,6,0
